loss,acc,val_loss,val_acc
3.134947493625756,31.758343,2.679991860488664,41.780155
2.319844777690979,53.335182,2.2401264663181726,55.449497
2.094927182162765,60.717545,2.1166576484143347,59.524967
1.9733634912433167,64.87715,1.9935463563322866,63.53964
1.8895198659926684,67.45634,1.9851942425726607,63.168774
1.8319474950945538,69.2893,1.9862052250155833,63.815258
1.786340699330112,70.89416,1.8921549586161257,67.06793
1.7462694037072477,72.30025,1.8513417808307593,67.84209
1.709474256190319,73.54992,1.8333880408110168,68.443985
1.684828650342287,74.25052,1.8492521281063015,67.501625
1.6642962199430893,74.86314,1.8093173980094426,69.11681
1.6414168746180529,75.72993,1.8353125079596553,67.98395
1.624659774574423,76.30996,1.7816607330559757,70.22739
1.610542289532014,76.873695,1.7392987693175577,71.65816
1.5936507316028488,77.28591,1.7709484865693266,70.58609
1.5823618851066008,78.01746,1.7687433423080643,70.50503
1.5694348181872722,78.11523,1.7849219083476777,70.348976
1.5582898198874575,78.51277,1.794913252349339,69.70047
1.5508661250252669,78.771835,1.7342116110674293,71.710846
1.5409382366661732,79.23456,1.7546123292504892,71.307556
1.532224623453381,79.41052,1.7391078020657391,71.771645
1.52815722002103,79.576706,1.7316897669964109,71.96822
1.5161410756603395,80.07039,1.7504784971205023,71.32782
1.5092291374524767,80.18932,1.7588105844925659,70.86778
1.5044950180928824,80.49726,1.747089345476816,71.20217
1.497595107716987,80.69604,1.7023846258913033,72.99165
1.4946414475893453,80.74818,1.6901753574957643,73.25308
1.4842664198532343,81.095215,1.7117807569825387,72.55391
1.4835076035001356,81.16691,1.7324460432532542,71.905396
1.4721818915000175,81.67036,1.6952011265179527,73.32198
1.4736055015150276,81.509056,1.7097731618411192,72.87411
1.4649463543926713,81.74205,1.720969063144095,72.40192
1.4682294847569948,81.59867,1.7197007229974453,72.08779
1.4563072648858875,82.3009,1.7227973854495393,71.80204
1.458164662713179,82.21455,1.6737846649419783,73.87727
1.4490440490969279,82.40192,1.704516554157094,72.61471
1.4490796798710033,82.35956,1.6989296084093521,72.95112
1.446122437000772,82.38236,1.6898918654358959,73.10919
1.44279578666866,82.6903,1.704155603580747,73.062584
1.4370718979363148,82.83857,1.7081852028805922,72.54378
1.4375632924257902,82.88582,1.6928498146598905,73.24295
1.4343935138117658,82.93958,1.7056891509994923,72.97544
1.425303130378564,83.20842,1.705872977599405,73.052444
1.4294307814897411,83.096,1.7053028164206776,72.649155
1.4279347809810459,83.170944,1.6946841889627557,73.255104
1.4217259602949444,83.35343,1.6907529105781427,73.52059
1.4180947149384133,83.376236,1.679649532846285,73.267265
1.4178851473691938,83.53754,1.6781106904323,73.70906
