loss,acc,val_loss,val_acc
2.513659296671161,44.961037,1.8515489322005534,65.18651
1.8995785812293988,64.35667,1.6492324096022868,73.00667
1.74769192365679,69.30203,1.5516537560843955,76.48782
1.6533380924635237,72.70019,1.4907844553829408,78.35478
1.5930199953920976,74.98663,1.4258879885515745,80.855545
1.5441063262139672,76.78599,1.4307833939936816,80.93023
1.51512888256087,77.65128,1.3712011790450882,82.990585
1.481843542207424,78.68277,1.370802760562476,82.40465
1.4576087629008119,79.69705,1.3607795691373301,83.07101
1.4358563369235666,80.6464,1.3245671036488869,84.54351
1.4152128719758872,81.13731,1.3135884668605,84.95711
1.3994188228562876,81.71417,1.3089616192029971,85.184975
1.3877508399830472,82.195526,1.288208384139865,85.72879
1.3761421828223324,82.55654,1.2774244996116442,86.19409
1.3557749402260721,83.27858,1.288679885732777,85.43008
1.3503491552068436,83.54218,1.2725589849493082,86.1826
1.342216732740985,83.6587,1.2676968534349227,86.31281
1.3321453493206892,84.19545,1.2760241296799744,86.12515
1.327023306365118,84.41703,1.2576595425021415,86.70344
1.317750202414459,84.659615,1.2345775320541625,87.76617
1.3114588381608716,84.90411,1.236202288638143,87.75085
1.3047315157713109,85.093216,1.2344353875400973,87.59
1.2988668779289227,85.299515,1.2362615096510625,87.54596
1.2913963252582876,85.72739,1.2131518636117964,88.336784
1.2900196321144664,85.75795,1.2150601047803373,88.30423
1.2838957427766329,85.87065,1.239662527891935,87.24533
1.281560268699394,86.00627,1.2246616545553302,88.001686
1.2740560204592195,86.29088,1.2199511830421055,88.14913
1.2704985704282095,86.47807,1.2272774016886365,87.8734
1.2712244809693987,86.302345,1.2111438670579124,88.58762
1.258656715632651,86.93078,1.2137044652858202,88.23913
1.2625123048178433,86.73977,1.2017188554300982,88.81166
1.2552166760405001,86.905945,1.219075205717601,88.10892
1.256249147114369,86.96325,1.2243189096596896,87.9385
1.2533216709612633,86.91741,1.2070496732405587,88.58379
1.2507934309451096,87.10269,1.1997567965265583,89.03378
1.2472871903393845,87.25551,1.2227186718407799,87.81978
1.2404135757087205,87.52102,1.190694160832494,89.19271
1.2400134351550804,87.59742,1.1933225016383564,89.01463
1.2387989899348513,87.54203,1.1917128136344985,89.25781
1.2370015025721786,87.62989,1.190448939435038,89.190796
1.2285125364884188,87.931694,1.1976215127928584,88.66613
1.232867433855761,87.96226,1.1832410643498104,89.40909
1.2300931776356872,87.920235,1.1990779092644943,88.687195
1.228553257973678,87.897316,1.183857058412304,89.41866
1.2252433776564005,88.18957,1.175597688073621,89.69057
1.2241400595399161,88.16665,1.1980454762484514,88.805916
1.2207858969063514,88.22204,1.18417108811292,89.23867
1.22395666202298,88.26406,1.186683813584786,89.26547
1.2195170785512202,88.39013,1.1991267572431004,88.88251
1.2174105922575393,88.277435,1.1912346589652931,88.96101
1.2162943953115375,88.54103,1.2009513209409572,88.444016
1.2137429737520102,88.64036,1.1760432270958143,89.58908
1.2146668881542233,88.418785,1.1776696180596071,89.66184
1.2107957677328207,88.548676,1.2004320301553781,88.88442
1.2074396420807594,88.825645,1.1940571757069989,88.96293
1.2086564193144986,88.79126,1.1794189379057463,89.34016
1.2069484195819986,88.8352,1.169085935050366,90.12141
1.2075449079639462,88.92497,1.181478450403494,89.31335
1.2033426085427805,88.88868,1.1691459275636018,89.57376
1.1317307795318239,91.70805,1.1244525930606852,91.36413
1.1118167422365735,92.50841,1.1214487188148732,91.45987
1.0992317045230446,92.852234,1.1063727672193564,92.02857
1.0925719819616864,93.28966,1.1157545203379555,91.588165
1.0901229060220834,93.264824,1.1009904490235973,92.258354
1.0848552551129629,93.48831,1.0969645231962204,92.200905
1.0797109746699811,93.65832,1.096570486750673,92.39622
1.0769856857787135,93.79203,1.098549304639592,92.246864
1.0720056970865628,93.98686,1.0917687885755418,92.536
1.067404824903367,94.132034,1.0929613932236737,92.373245
1.0669113319631311,94.16068,1.0858235065551365,92.7945
