loss,acc,val_loss,val_acc
2.976272002774842,20.982141,2.571988155478138,31.742584
2.629191971960522,31.29783,2.31047495825816,41.15466
2.4340911596810737,37.32196,2.0282649347337625,52.208687
2.2836570920181924,42.439945,1.975017672676151,52.621822
2.1805901636882705,46.516262,1.9483597779678086,54.290253
2.0977005824750785,48.96099,1.9562703453888328,53.215042
2.0177729468361862,52.171024,1.8248232738446382,59.470337
1.9617804706502122,54.068344,1.7907510587724589,60.534958
1.907957289089151,56.38818,1.778494699122542,59.957626
1.8599102294363943,58.14732,1.7405484229831372,62.95021
1.8162601253613322,59.821426,1.6743788080700373,64.71398
1.7825882749087145,60.942814,1.744646218065488,62.60593
1.7459610992548418,62.444195,1.5740516812114391,69.205505
1.7146154512353495,63.544323,1.594009903325873,67.9714
1.6891030969262935,64.32026,1.6653198494749555,65.11652
1.6700564509346372,65.18123,1.6773150854191539,64.15784
1.6443258231999922,66.44877,1.5141999588174335,71.26059
1.6355547430563946,66.82876,1.5989707425489263,68.4269
1.5984409753562643,68.340775,1.5913000809944282,67.780716
1.5825272074767522,68.72608,1.4901081980284998,72.63771
1.5749492736495272,69.029015,1.4638445437964747,73.37394
1.5628723633938095,69.70397,1.486633367659682,72.24046
1.5437598341987246,69.91656,1.4849588295160714,71.67902
1.5208294604505812,71.24256,1.461505216461117,73.718216
1.5259486021233253,70.83333,1.4758059938075179,73.46928
1.5090061274110054,71.60661,1.5560986575433764,69.269066
1.4999783436457317,71.90688,1.5146936164063922,70.94809
1.4934477307358567,71.95206,1.5040974608922408,71.58369
1.4828428431433074,72.77849,1.4648374575679586,73.01377
1.4706012016656447,73.131905,1.4531935425127966,73.405716
1.461264472632181,73.63414,1.541319874181586,69.57098
1.4580760472485808,73.60491,1.4503773208391868,73.20975
1.4479091554677406,73.93707,1.4637409638550323,72.93962
1.4379173596294559,74.3091,1.4703845266568458,72.09746
1.42798363189308,74.90965,1.4371072664099225,73.39513
1.428938245286747,74.85119,1.483344067153284,72.065674
1.414412572270348,75.414536,1.532680079492472,69.67161
1.4137218097845714,75.29496,1.444624956381523,73.39513
1.4010295855755708,76.1825,1.5096090017738988,70.71504
1.4024305576775349,75.797195,1.4408901826810028,73.99894
1.3937193947989925,75.98321,1.4353120333057339,74.15784
1.3899303364510438,76.39243,1.5384933633319402,69.78813
1.3883930554195327,76.41103,1.443700874457925,73.50106
1.3805017331425025,76.66613,1.4560502502877835,73.130295
1.3752079993283668,76.77774,1.4302243968187753,74.253174
1.3796757504242618,76.878716,1.3736610533827442,76.81144
1.3716920253370894,77.10194,1.4569880594641476,73.257416
1.3689348760510789,77.032845,1.4676398071192078,72.83369
1.365941036720665,77.17634,1.5744682154412997,68.98305
1.3493005712421573,78.05856,1.4373672105498234,74.24788
1.350048325094236,77.814095,1.470803642879098,72.955505
1.3498005682513827,78.05856,1.4257641432648998,74.27966
1.3433424516194532,78.09311,1.4135637548010227,74.629234
1.3483670643803214,77.97619,1.4516313653881268,73.15148
1.346211961945709,78.11968,1.4419535944017314,73.72352
1.3294498792716436,79.07897,1.421397717524383,74.65042
1.3377624111516135,78.32696,1.4190133915109149,74.54979
1.3271911975477828,79.0896,1.4952639294882952,71.65784
1.3241048481594138,79.105545,1.4778241369683864,72.78602
1.3256706765719823,78.93016,1.3826733746771085,76.21292
1.214854809905396,83.628296,1.3293212935075922,78.368645
1.1739201477798475,85.42729,1.3242759328777507,78.24152
1.1618439969765086,85.84981,1.3261934735007206,78.16737
1.1508976657982586,86.296234,1.3000341300236977,79.41208
1.1441439218869827,86.62043,1.2996959528680576,79.54979
1.134846096136132,86.96322,1.3028168427742133,79.23199
1.1273179220504501,87.33259,1.3311114626415705,78.066734
1.129348456251378,87.27944,1.2893920183181762,80.02119
1.1215787792489642,87.632866,1.2995624548297817,79.47563
